Date,Open,High,Low,Close,Adj Close,Volume,VIX Close,10-year bond price, nasdaq Close,dow close,r2000 Close
8/14/1995,555.109985,559.73999,554.76001,559.73999,559.73999,264920000,13.24,6.578,1012.440002,4659.859863,300.269989
8/15/1995,559.73999,559.97998,555.219971,558.570007,558.570007,330070000,12.35,6.578,1012.369995,4640.839844,300.670013
8/16/1995,558.570007,559.97998,557.369995,559.969971,559.969971,390170000,12.45,6.534,1025.75,4639.080078,302.350006
8/17/1995,559.969971,559.969971,557.419983,559.039978,559.039978,354460000,12.13,6.565,1029.23999,4630.629883,303.649994
8/18/1995,559.039978,561.23999,558.340027,559.210022,559.210022,320490000,12.03,6.56,1031.280029,4617.600098,304.299988
8/21/1995,559.210022,563.340027,557.890015,558.109985,558.109985,303200000,13.42,6.526,1019.700012,4614.779785,305.480011
8/22/1995,558.109985,559.52002,555.869995,559.52002,559.52002,290890000,12.6,6.556,1025.290039,4620.419922,304.320007
8/23/1995,559.52002,560,557.080017,557.140015,557.140015,291890000,13.17,6.577,1028.189941,4584.850098,304.51001
8/24/1995,557.140015,558.630005,555.200012,557.460022,557.460022,299200000,12.94,6.487,1020.929993,4580.620117,303.720001
8/25/1995,557.460022,561.309998,557.460022,560.099976,560.099976,255990000,12.33,6.38,1019.969971,4601.399902,304.359985
8/28/1995,560.099976,562.219971,557.98999,559.049988,559.049988,267860000,12.48,6.328,1008.150024,4594,303.320007
8/29/1995,559.049988,560.01001,555.710022,560,560,311290000,12.65,6.358,1003.640015,4608.439941,301.5
8/30/1995,560,561.52002,559.48999,560.919983,560.919983,329840000,12.03,6.324,1012.609985,4604.600098,303.26001
8/31/1995,561.090027,562.359985,560.48999,561.880005,561.880005,300920000,11.52,6.273,1020.109985,4610.560059,305.309998
9/1/1995,561.880005,564.619995,561.01001,563.840027,563.840027,256730000,11.29,6.21,1019.469971,4647.540039,306.170013
9/5/1995,563.859985,569.200012,563.840027,569.169983,569.169983,332670000,11.65,6.163,1039.300049,4670.080078,308.309998
9/6/1995,569.169983,570.530029,569,570.169983,570.169983,369540000,11.65,6.168,1044.280029,4683.810059,310.549988
9/7/1995,570.169983,571.109985,569.22998,570.289978,570.289978,321720000,11.85,6.201,1051.079956,4669.720215,312.130005
9/8/1995,570.289978,572.679993,569.27002,572.679993,572.679993,317940000,11.16,6.234,1060.030029,4700.720215,314.420013
9/11/1995,572.679993,575.150024,572.679993,573.909973,573.909973,296840000,11.51,6.222,1066.560059,4704.939941,314.899994
9/12/1995,573.909973,576.51001,573.109985,576.51001,576.51001,344540000,11.46,6.15,1065,4747.209961,315.559998
9/13/1995,576.51001,579.719971,575.469971,578.77002,578.77002,384380000,11.35,6.175,1067.400024,4765.52002,315.970001
9/14/1995,578.77002,583.98999,578.77002,583.609985,583.609985,382880000,11.1,6.071,1066.959961,4801.799805,316.119995
9/15/1995,583.609985,585.070007,581.789978,583.349976,583.349976,459370000,11.58,6.104,1051.099976,4797.569824,314.290009
9/18/1995,583.349976,583.369995,579.359985,582.77002,582.77002,326090000,12.34,6.166,1050.180054,4780.410156,313.339996
9/19/1995,582.780029,584.23999,580.75,584.200012,584.200012,371170000,12.67,6.133,1060.319946,4767.040039,313.869995
9/20/1995,584.200012,586.77002,584.179993,586.77002,586.77002,400050000,12.35,6.095,1065.089966,4792.689941,314.809998
9/21/1995,586.77002,586.789978,580.909973,583,583,367100000,12.5,6.2,1058.51001,4767.399902,313.600006
9/22/1995,583,583,578.25,581.72998,581.72998,370790000,12.46,6.233,1053.390015,4764.149902,312.049988
9/25/1995,581.72998,582.140015,579.5,581.809998,581.809998,273120000,13.22,6.229,1046.150024,4769.930176,310.160004
9/26/1995,581.809998,584.659973,580.650024,581.409973,581.409973,363630000,12.9,6.259,1038.050049,4765.600098,308.959991
9/27/1995,581.409973,581.419983,574.679993,581.039978,581.039978,411300000,12.9,6.271,1026.540039,4762.350098,305.850006
9/28/1995,581.039978,585.880005,580.690002,585.869995,585.869995,367720000,12.46,6.259,1047.050049,4787.640137,308.459991
9/29/1995,585.869995,587.609985,584,584.409973,584.409973,335250000,12.74,6.157,1043.540039,4789.080078,310.380005
10/2/1995,584.409973,585.049988,580.539978,581.719971,581.719971,304990000,13.95,6.144,1027.569946,4761.259766,306.98999
10/3/1995,581.719971,582.340027,578.47998,582.340027,582.340027,385940000,14.5,6.115,1020.450012,4749.700195,304
10/4/1995,582.340027,582.340027,579.909973,581.469971,581.469971,339380000,14.86,6.085,1002.27002,4740.669922,300.820007
10/5/1995,581.469971,582.630005,579.580017,582.630005,582.630005,367480000,15.74,6.069,1014.200012,4762.709961,301.209991
10/6/1995,582.630005,584.539978,582.099976,582.48999,582.48999,313680000,13.98,6.06,1012.039978,4769.209961,301.820007
10/9/1995,582.48999,582.48999,576.349976,578.369995,578.369995,275320000,14.85,6.06,984.73999,4726.220215,296.640015
10/10/1995,578.369995,578.369995,571.549988,577.52002,577.52002,412710000,14.97,6.064,983.469971,4720.799805,294.609985
10/11/1995,577.52002,579.52002,577.080017,579.460022,579.460022,340740000,14.57,6.076,1001.570007,4735.25,297.910004
10/12/1995,579.460022,583.119995,579.460022,583.099976,583.099976,344060000,14.24,6.047,1015.630005,4764.879883,300.619995
10/13/1995,583.099976,587.390015,583.099976,584.5,584.5,374680000,13.67,5.939,1018.380005,4793.779785,302.070007
10/16/1995,584.5,584.859985,582.630005,583.030029,583.030029,300750000,14.62,5.955,1018.130005,4784.379883,302.200012
10/17/1995,583.030029,586.780029,581.900024,586.780029,586.780029,356380000,14.03,5.943,1035.439941,4795.950195,302.700012
10/18/1995,586.780029,589.77002,586.27002,587.440002,587.440002,411270000,14.05,5.967,1045.369995,4777.52002,304.049988
10/19/1995,587.440002,590.659973,586.340027,590.650024,590.650024,406620000,13.55,5.959,1046.969971,4802.450195,303.420013
10/20/1995,590.650024,590.659973,586.780029,587.460022,587.460022,389360000,13.46,6.017,1039.530029,4794.859863,302.820007
10/23/1995,587.460022,587.460022,583.72998,585.059998,585.059998,330750000,14.17,6.05,1036.920044,4755.47998,301.100006
10/24/1995,585.059998,587.309998,584.75,586.539978,586.539978,415540000,13.85,5.996,1039.23999,4783.660156,300.850006
10/25/1995,586.539978,587.190002,581.409973,582.469971,582.469971,433620000,14.49,5.991,1026.469971,4753.680176,297.839996
10/26/1995,582.469971,582.630005,572.530029,576.719971,576.719971,464270000,15.59,6.05,1017.570007,4703.819824,294.630005
10/27/1995,576.719971,579.710022,573.210022,579.700012,579.700012,379230000,14.63,6.024,1025.550049,4741.75,294.549988
10/30/1995,579.700012,583.789978,579.700012,583.25,583.25,319160000,14.26,6.024,1039.689941,4756.569824,296.23999
10/31/1995,583.25,586.710022,581.5,581.5,581.5,377390000,13.83,6.003,1036.060059,4755.47998,296.25
11/1/1995,581.5,584.23999,581.039978,584.219971,584.219971,378090000,13.41,5.962,1040.5,4766.680176,297.700012
11/2/1995,584.219971,589.719971,584.219971,589.719971,589.719971,397070000,13.19,5.903,1057.319946,4808.589844,300.98999
11/3/1995,589.719971,590.570007,588.650024,590.570007,590.570007,348500000,12.26,5.915,1065.660034,4825.569824,302.790009
11/6/1995,590.570007,590.640015,588.309998,588.460022,588.460022,309100000,12.74,5.94,1062.140015,4814.009766,302.720001
11/7/1995,588.460022,588.460022,584.23999,586.320007,586.320007,364680000,13.05,5.973,1043.900024,4797.029785,301.450012
11/8/1995,586.320007,591.710022,586.320007,591.710022,591.710022,359780000,12.16,5.903,1047.939941,4852.669922,302.299988
11/9/1995,591.710022,593.900024,590.890015,593.26001,593.26001,380760000,12.46,5.952,1065.589966,4864.22998,303.959991
11/10/1995,593.26001,593.26001,590.390015,592.719971,592.719971,298690000,12.97,5.985,1063.869995,4870.370117,304.320007
11/13/1995,592.719971,593.719971,590.580017,592.299988,592.299988,295840000,13.2,5.956,1058.459961,4872.899902,303.600006
11/14/1995,592.299988,592.299988,588.97998,589.289978,589.289978,354420000,13.38,5.952,1040.619995,4871.810059,301.519989
11/15/1995,589.289978,593.969971,588.359985,593.960022,593.960022,376100000,12.95,5.981,1041.849976,4922.75,301.459991
11/16/1995,593.960022,597.909973,593.52002,597.340027,597.340027,423280000,12.57,5.914,1044.47998,4969.359863,302.799988
11/17/1995,597.340027,600.140015,597.299988,600.070007,600.070007,437200000,12.49,5.897,1045.030029,4989.950195,303.839996
11/20/1995,600.070007,600.400024,596.169983,596.849976,596.849976,333150000,12.37,5.914,1029.469971,4983.089844,302.220001
11/21/1995,596.849976,600.280029,595.419983,600.23999,600.23999,408320000,11.74,5.934,1024.98999,5023.549805,301.119995
11/22/1995,600.23999,600.710022,598.400024,598.400024,598.400024,404980000,11.81,5.925,1021.23999,5041.609863,301.23999
11/24/1995,598.400024,600.23999,598.400024,599.969971,599.969971,125870000,11.87,5.896,1030.170044,5048.839844,302.26001
11/27/1995,599.969971,603.349976,599.969971,601.320007,601.320007,359130000,12.43,5.87,1029.319946,5070.879883,303.230011
11/28/1995,601.320007,606.450012,599.02002,606.450012,606.450012,408860000,11.57,5.875,1050.050049,5078.100098,304.619995
11/29/1995,606.450012,607.659973,605.469971,607.640015,607.640015,398280000,11.65,5.837,1057.569946,5105.560059,306.720001
11/30/1995,607.640015,608.690002,605.369995,605.369995,605.369995,440050000,11.58,5.745,1059.199951,5074.490234,308.579987
12/1/1995,605.369995,608.109985,605.369995,606.97998,606.97998,393310000,11.11,5.704,1055.310059,5087.129883,309.73999
12/4/1995,606.97998,613.830017,606.840027,613.679993,613.679993,405480000,10.66,5.618,1069.790039,5139.52002,312.51001
12/5/1995,613.679993,618.47998,613.140015,617.679993,617.679993,437360000,11.65,5.65,1065.890015,5177.450195,313.109985
12/6/1995,617.679993,621.109985,616.690002,620.179993,620.179993,417780000,12.7,5.667,1061.72998,5199.129883,312.670013
12/7/1995,620.179993,620.190002,615.210022,616.169983,616.169983,379260000,12.74,5.712,1053.170044,5159.390137,310.959991
12/8/1995,616.169983,617.820007,614.320007,617.47998,617.47998,327900000,11.12,5.728,1062.410034,5156.859863,311.549988
12/11/1995,617.47998,620.900024,617.140015,619.52002,619.52002,342070000,11.06,5.695,1061.5,5184.319824,312.070007
12/12/1995,619.52002,619.549988,617.679993,618.780029,618.780029,349860000,10.63,5.712,1052.069946,5174.919922,311.559998
12/13/1995,618.780029,622.02002,618.27002,621.690002,621.690002,415290000,10.36,5.732,1056.540039,5216.470215,312.589996
12/14/1995,621.690002,622.880005,616.130005,616.919983,616.919983,465300000,11.07,5.736,1038.189941,5182.149902,312.529999
12/15/1995,616.919983,617.719971,614.460022,616.340027,616.340027,636800000,11.44,5.74,1030.47998,5176.72998,310.420013
12/18/1995,616.340027,616.340027,606.130005,606.809998,606.809998,426270000,14.55,5.841,1002.559998,5075.209961,303.720001
12/19/1995,606.809998,611.940002,605.049988,611.929993,611.929993,478280000,13.16,5.732,1026.410034,5109.890137,306
12/20/1995,611.929993,614.27002,605.929993,605.940002,605.940002,437680000,12.2,5.74,1025.27002,5059.319824,308.829987
12/21/1995,605.940002,610.52002,605.940002,610.48999,610.48999,415810000,10.77,5.749,1040.640015,5096.529785,310.670013
12/22/1995,610.48999,613.5,610.450012,611.950012,611.950012,289600000,11.51,5.69,1046.890015,5097.970215,312.309998
12/26/1995,611.960022,614.5,611.960022,614.299988,614.299988,217280000,11.49,5.678,1049.369995,5110.259766,312.829987
12/27/1995,614.299988,615.72998,613.75,614.530029,614.530029,252300000,11.98,5.645,1048.130005,5105.919922,314.070007
12/28/1995,614.530029,615.5,612.400024,614.119995,614.119995,288660000,12.25,5.62,1042.219971,5095.799805,313.98999
12/29/1995,614.119995,615.929993,612.359985,615.929993,615.929993,321250000,12.52,5.575,1052.130005,5117.120117,315.970001
1/2/1996,615.929993,620.73999,613.169983,620.72998,620.72998,364180000,12.19,5.587,1058.650024,5177.450195,316.809998
1/3/1996,620.72998,623.25,619.559998,621.320007,621.320007,468950000,12.1,5.566,1046.26001,5194.069824,315.209991
1/4/1996,621.320007,624.48999,613.960022,617.700012,617.700012,512580000,13.78,5.619,1029.819946,5173.839844,310.769989
1/5/1996,617.700012,617.700012,612.02002,616.710022,616.710022,437110000,13.58,5.677,1033.469971,5181.430176,312.190002
1/8/1996,616.710022,618.460022,616.48999,618.460022,618.460022,130360000,13.11,5.673,1032.369995,5197.700195,312.390015
1/9/1996,618.460022,619.150024,608.210022,609.450012,609.450012,417400000,15.21,5.673,998.809998,5130.129883,307.399994
1/10/1996,609.450012,609.450012,597.289978,598.47998,598.47998,496830000,16.4,5.739,990.210022,5032.939941,302.910004
1/11/1996,598.47998,602.710022,597.539978,602.690002,602.690002,408800000,14.69,5.756,1011.099976,5065.100098,305.720001
1/12/1996,602.690002,604.799988,597.460022,601.809998,601.809998,383400000,14.23,5.752,1008.22998,5061.120117,305.140015
1/15/1996,601.809998,603.429993,598.469971,599.820007,599.820007,306180000,14.99,5.752,988.570007,5043.779785,302.130005
1/16/1996,599.820007,608.440002,599.049988,608.440002,608.440002,425220000,14.09,5.656,995.869995,5088.220215,301.75
1/17/1996,608.440002,609.929993,604.700012,606.369995,606.369995,458720000,14.25,5.557,998.299988,5066.899902,302.619995
1/18/1996,606.369995,608.27002,604.119995,608.23999,608.23999,450410000,13.58,5.516,1007.23999,5124.350098,304.01001
1/19/1996,608.23999,612.919983,606.76001,611.830017,611.830017,497720000,12.7,5.515,1018.450012,5184.680176,305.279999
1/22/1996,611.830017,613.450012,610.950012,613.400024,613.400024,398040000,13.34,5.589,1029.439941,5219.359863,307.170013
1/23/1996,613.400024,613.400024,610.650024,612.789978,612.789978,416910000,13.56,5.635,1028.040039,5192.27002,308.309998
1/24/1996,612.789978,619.960022,612.789978,619.960022,619.960022,476380000,12.54,5.593,1043.459961,5242.839844,310.429993
1/25/1996,619.960022,620.150024,616.619995,617.030029,617.030029,453270000,12.94,5.68,1035.949951,5216.830078,310.559998
1/26/1996,617.030029,621.700012,615.26001,621.619995,621.619995,385700000,12,5.626,1040.959961,5271.75,311.220001
1/29/1996,621.619995,624.219971,621.419983,624.219971,624.219971,363330000,12.19,5.672,1042.51001,5304.97998,311.820007
1/30/1996,624.219971,630.289978,624.219971,630.150024,630.150024,464350000,12.42,5.614,1051.300049,5381.209961,313.380005
1/31/1996,630.150024,636.179993,629.47998,636.02002,636.02002,472210000,12.53,5.581,1059.790039,5395.299805,315.380005
2/1/1996,636.02002,638.460022,634.539978,638.460022,638.460022,461430000,12.65,5.601,1069.459961,5405.060059,317.320007
2/2/1996,638.460022,639.26001,634.289978,635.840027,635.840027,420020000,13.23,5.642,1072.109985,5373.990234,317.720001
2/5/1996,635.840027,641.429993,633.710022,641.429993,641.429993,377760000,13.46,5.68,1083.339966,5407.589844,318.459991
2/6/1996,641.429993,646.669983,639.679993,646.330017,646.330017,465940000,14.59,5.655,1089.079956,5459.609863,320.149994
2/7/1996,646.330017,649.929993,645.590027,649.929993,649.929993,462730000,14.11,5.659,1084.880005,5492.120117,319.410004
2/8/1996,649.929993,656.539978,647.929993,656.070007,656.070007,474970000,13.89,5.658,1093.170044,5539.450195,320.470001
2/9/1996,656.070007,661.080017,653.640015,656.369995,656.369995,477640000,14.63,5.65,1094.599976,5541.620117,321.119995
2/12/1996,656.369995,662.950012,656.340027,661.450012,661.450012,397890000,14.69,5.596,1095.380005,5600.149902,321.410004
2/13/1996,661.450012,664.22998,657.919983,660.51001,660.51001,441540000,14.94,5.567,1087.219971,5601.22998,319.820007
2/14/1996,660.51001,661.530029,654.359985,655.580017,655.580017,421790000,15.59,5.613,1088.030029,5579.549805,321.070007
2/15/1996,655.580017,656.840027,651.150024,651.320007,651.320007,415320000,16.129999,5.691,1090.540039,5551.370117,320.75
2/16/1996,651.320007,651.419983,646.98999,647.97998,647.97998,445570000,15.37,5.75,1090.709961,5503.319824,321.589996
2/20/1996,647.97998,647.97998,638.789978,640.650024,640.650024,395910000,16.799999,5.991,1083.23999,5458.529785,318.910004
2/21/1996,640.650024,648.109985,640.650024,648.099976,648.099976,431220000,14.47,5.974,1096.849976,5515.970215,321.339996
2/22/1996,648.099976,659.75,648.099976,658.859985,658.859985,485470000,14.56,5.91,1117.109985,5608.459961,325.140015
2/23/1996,658.859985,663,652.25,659.080017,659.080017,443130000,14.78,5.965,1117.790039,5630.490234,325.76001
2/26/1996,659.080017,659.080017,650.159973,650.460022,650.460022,399330000,16.379999,5.995,1113.050049,5565.100098,325.299988
2/27/1996,650.460022,650.619995,643.869995,647.23999,647.23999,431340000,16.629999,6.047,1106.170044,5549.209961,324.850006
2/28/1996,647.23999,654.390015,643.98999,644.75,644.75,447790000,16.719999,6.107,1107.550049,5506.209961,325.26001
2/29/1996,644.75,646.950012,639.01001,640.429993,640.429993,453170000,17.040001,6.112,1100.050049,5485.620117,324.929993
3/1/1996,640.429993,644.380005,635,644.369995,644.369995,471480000,16.719999,5.978,1086.079956,5536.560059,324.100006
3/4/1996,644.369995,653.539978,644.369995,650.809998,650.809998,417270000,16.67,5.906,1084.880005,5600.149902,325.559998
3/5/1996,650.809998,655.799988,648.77002,655.789978,655.789978,445700000,16.1,5.953,1096.810059,5642.419922,326.850006
3/6/1996,655.789978,656.969971,651.609985,652,652,428220000,16.559999,6.039,1091.819946,5629.77002,327.109985
3/7/1996,652,653.650024,649.539978,653.650024,653.650024,425790000,16.49,6.06,1093.119995,5641.689941,327.420013
3/8/1996,653.650024,653.650024,627.630005,633.5,633.5,546550000,20.700001,6.412,1063.72998,5470.450195,319.209991
3/11/1996,633.5,640.409973,629.950012,640.02002,640.02002,449500000,19.4,6.305,1080.5,5581,322.070007
3/12/1996,640.02002,640.02002,628.820007,637.090027,637.090027,454980000,19.09,6.341,1073.050049,5583.890137,321.019989
3/13/1996,637.090027,640.52002,635.190002,638.549988,638.549988,413030000,18.129999,6.336,1088.640015,5568.720215,323.459991
3/14/1996,638.549988,644.169983,638.549988,640.869995,640.869995,492630000,16.93,6.35,1091.069946,5586.060059,325.079987
3/15/1996,640.869995,642.869995,638.349976,641.429993,641.429993,529970000,16.540001,6.453,1099.589966,5584.970215,325.079987
3/18/1996,641.429993,652.650024,641.429993,652.650024,652.650024,437100000,17.309999,6.422,1114.420044,5683.600098,328.670013
3/19/1996,652.650024,656.179993,649.799988,651.690002,651.690002,438300000,18.35,6.395,1112.5,5669.509766,328.929993
3/20/1996,651.690002,653.130005,645.570007,649.97998,649.97998,409780000,18.66,6.328,1101.819946,5655.419922,328.339996
3/21/1996,649.97998,651.539978,648.099976,649.190002,649.190002,367180000,17.74,6.271,1099.790039,5626.879883,328.869995
3/22/1996,649.190002,652.080017,649.190002,650.619995,650.619995,329390000,17.049999,6.311,1102.219971,5636.640137,329.480011
3/25/1996,650.619995,655.5,648.820007,650.039978,650.039978,336700000,17.84,6.227,1087.089966,5643.859863,327.720001
3/26/1996,650.039978,654.309998,648.150024,652.969971,652.969971,400090000,17.799999,6.232,1088.349976,5670.600098,327.709991
3/27/1996,652.969971,653.940002,647.599976,648.909973,648.909973,406280000,17.889999,6.312,1093.880005,5626.879883,328.48999
3/28/1996,648.909973,649.580017,646.359985,648.940002,648.940002,370750000,18.16,6.405,1094.829956,5630.850098,328.820007
3/29/1996,648.940002,650.960022,644.890015,645.5,645.5,413510000,18.879999,6.334,1101.400024,5587.140137,330.769989
4/1/1996,645.5,653.869995,645.5,653.72998,653.72998,392120000,17.9,6.308,1106.569946,5637.720215,332.440002
4/2/1996,653.72998,655.27002,652.809998,655.26001,655.26001,406640000,16.450001,6.237,1111.290039,5671.680176,333.230011
4/3/1996,655.26001,655.890015,651.809998,655.880005,655.880005,386620000,16.33,6.255,1115.849976,5689.740234,334.070007
4/4/1996,655.880005,656.679993,654.890015,655.859985,655.859985,383400000,16.18,6.326,1118.209961,5682.879883,334.790009
4/8/1996,655.859985,655.859985,638.039978,644.23999,644.23999,411810000,18.719999,6.611,1105.660034,5594.370117,330.709991
4/9/1996,644.23999,646.330017,640.840027,642.190002,642.190002,426790000,17.32,6.551,1109.150024,5560.410156,332.429993
4/10/1996,642.190002,642.780029,631.76001,633.5,633.5,475150000,20.219999,6.615,1105.280029,5485.97998,331.029999
4/11/1996,633.5,635.26001,624.140015,631.179993,631.179993,519710000,19.65,6.671,1097.140015,5487.069824,329.470001
4/12/1996,631.179993,637.140015,631.179993,636.710022,636.710022,413270000,17.379999,6.498,1100.939941,5532.589844,331.179993
4/15/1996,636.710022,642.48999,636.710022,642.48999,642.48999,346370000,16.83,6.462,1110.439941,5592.919922,333.519989
4/16/1996,642.48999,645.570007,642.150024,645,645,453310000,16.450001,6.458,1124.920044,5620.02002,335.570007
4/17/1996,645,645,638.710022,641.609985,641.609985,465200000,17.07,6.507,1120.869995,5549.930176,334.850006
4/18/1996,641.609985,644.659973,640.76001,643.609985,643.609985,415150000,16.41,6.558,1136.300049,5551.740234,337.459991
4/19/1996,643.609985,647.320007,643.609985,645.070007,645.070007,435690000,15.12,6.513,1138.699951,5535.47998,338.51001
4/22/1996,645.070007,650.909973,645.070007,647.890015,647.890015,395370000,15.38,6.468,1153.5,5564.740234,340.98999
4/23/1996,647.890015,651.590027,647.700012,651.580017,651.580017,452690000,15.01,6.495,1166.76001,5588.589844,343.519989
4/24/1996,651.580017,653.369995,648.25,650.169983,650.169983,494220000,14.91,6.554,1176.829956,5553.899902,344.640015
4/25/1996,650.169983,654.179993,647.059998,652.869995,652.869995,462120000,14.72,6.541,1184.170044,5566.910156,346.23999
4/26/1996,652.869995,656.429993,651.960022,653.460022,653.460022,402530000,14.75,6.519,1186.890015,5567.990234,347.829987
4/29/1996,653.460022,654.710022,651.599976,654.159973,654.159973,344030000,15.45,6.569,1188.199951,5573.410156,348.220001
4/30/1996,654.159973,654.590027,651.049988,654.169983,654.169983,393390000,15.83,6.633,1190.52002,5569.080078,348.279999
5/1/1996,654.169983,656.440002,652.26001,654.580017,654.580017,404620000,16.07,6.666,1199.660034,5575.220215,350.279999
5/2/1996,654.580017,654.580017,642.130005,643.380005,643.380005,442960000,18.620001,6.833,1178.329956,5498.27002,345.940002
5/3/1996,643.380005,648.450012,640.22998,641.630005,641.630005,434010000,16.700001,6.876,1184.599976,5478.029785,346.850006
5/6/1996,641.630005,644.640015,636.190002,640.809998,640.809998,375820000,16.92,6.839,1186.310059,5464.310059,346.869995
5/7/1996,640.809998,641.400024,636.960022,638.26001,638.26001,410770000,16.870001,6.848,1182.670044,5420.950195,345.660004
5/8/1996,638.26001,644.789978,630.070007,644.77002,644.77002,495460000,15.78,6.797,1183.430054,5474.060059,345.190002
5/9/1996,644.77002,647.950012,643.179993,645.440002,645.440002,404310000,16.99,6.831,1187.819946,5475.140137,347.630005
5/10/1996,645.440002,653,645.440002,652.090027,652.090027,428370000,15.61,6.74,1202.76001,5518.140137,351.149994
5/13/1996,652.090027,662.159973,652.090027,661.51001,661.51001,394180000,15.16,6.706,1221.869995,5582.600098,354.5
5/14/1996,661.51001,666.960022,661.51001,665.599976,665.599976,460440000,14.9,6.646,1234.48999,5624.709961,357.459991
5/15/1996,665.599976,669.820007,664.460022,665.419983,665.419983,447790000,15.59,6.633,1233.560059,5625.439941,358.109985
5/16/1996,665.419983,667.109985,662.789978,664.849976,664.849976,392070000,15.71,6.693,1239.310059,5635.049805,358.76001
5/17/1996,664.849976,669.840027,664.849976,668.909973,668.909973,429140000,15.13,6.645,1241.880005,5687.5,360.630005
5/20/1996,668.909973,673.659973,667.640015,673.150024,673.150024,385000000,15.8,6.611,1248.109985,5748.819824,363.070007
5/21/1996,673.150024,675.559998,672.26001,672.76001,672.76001,409610000,16,6.636,1244.420044,5736.259766,363.040009
5/22/1996,672.76001,678.419983,671.22998,678.419983,678.419983,423670000,15.5,6.619,1247.380005,5778,364.609985
5/23/1996,678.419983,681.099976,673.450012,676,676,431850000,16.17,6.675,1248.650024,5762.120117,364.390015
5/24/1996,676,679.719971,676,678.51001,678.51001,329150000,15.54,6.64,1247.800049,5762.859863,364.589996
5/28/1996,678.51001,679.97998,671.52002,672.22998,672.22998,341480000,16.92,6.657,1236.300049,5709.669922,361.570007
5/29/1996,672.22998,673.72998,666.090027,667.929993,667.929993,346730000,17.15,6.765,1225.630005,5673.830078,359.109985
5/30/1996,667.929993,673.51001,664.559998,671.700012,671.700012,381960000,16.02,6.757,1233.47998,5693.410156,360.339996
5/31/1996,671.700012,673.460022,667,669.119995,669.119995,351750000,16.07,6.844,1243.430054,5643.180176,361.850006
6/3/1996,669.119995,669.119995,665.190002,667.679993,667.679993,318470000,16.860001,6.861,1238.72998,5624.709961,361.440002
6/4/1996,667.679993,672.599976,667.679993,672.559998,672.559998,386040000,16.18,6.843,1243.680054,5665.709961,362.660004
6/5/1996,672.559998,678.450012,672.090027,678.440002,678.440002,380360000,16.040001,6.817,1249.150024,5697.47998,363.589996
6/6/1996,678.440002,680.320007,673.02002,673.030029,673.030029,466940000,16.84,6.747,1232.52002,5667.189941,361.190002
6/7/1996,673.030029,673.309998,662.47998,673.309998,673.309998,445710000,16.1,6.918,1229.76001,5697.109863,358.839996
6/10/1996,673.309998,673.609985,670.150024,672.159973,672.159973,337480000,16.780001,6.958,1230.040039,5687.870117,359.73999
6/11/1996,672.159973,676.719971,669.940002,670.969971,670.969971,405390000,16.68,6.98,1230.76001,5668.660156,359.410004
6/12/1996,670.969971,673.669983,668.77002,669.039978,669.039978,397190000,17,7.015,1235.469971,5668.290039,359.649994
6/13/1996,669.039978,670.539978,665.48999,667.919983,667.919983,397620000,17.120001,7.002,1225.650024,5657.950195,357.399994
6/14/1996,667.919983,668.400024,664.349976,665.849976,665.849976,390630000,18.639999,6.936,1213.180054,5649.450195,355.079987
6/17/1996,665.849976,668.27002,664.090027,665.159973,665.159973,298410000,17.459999,6.887,1207.640015,5652.779785,353.929993
6/18/1996,665.159973,666.359985,661.340027,662.059998,662.059998,373290000,17.450001,6.913,1183.079956,5628.029785,349.049988
6/19/1996,662.059998,665.619995,661.210022,661.960022,661.960022,383610000,17.540001,6.953,1179.27002,5648.350098,347.200012
6/20/1996,661.960022,664.960022,658.75,662.099976,662.099976,441060000,16.969999,6.962,1167.339966,5659.430176,344.160004
6/21/1996,662.099976,666.840027,662.099976,666.840027,666.840027,520340000,15.8,6.944,1175.439941,5705.22998,345.209991
6/24/1996,666.840027,671.070007,666.840027,668.849976,668.849976,333840000,15.91,6.927,1182.900024,5717.790039,346.820007
6/25/1996,668.849976,670.650024,667.289978,668.47998,668.47998,391900000,15.43,6.896,1172.579956,5719.27002,344.440002
6/26/1996,668.47998,668.48999,663.669983,664.390015,664.390015,386520000,15.23,6.896,1153.290039,5682.700195,339.809998
6/27/1996,664.390015,668.900024,661.559998,668.549988,668.549988,405580000,14.19,6.816,1166.01001,5677.529785,341.950012
6/28/1996,668.549988,672.679993,668.549988,670.630005,670.630005,470460000,13.68,6.711,1185.02002,5654.629883,346.609985
7/1/1996,670.630005,675.880005,670.630005,675.880005,675.880005,345750000,13.78,6.724,1197.449951,5729.97998,347.720001
7/2/1996,675.880005,675.880005,672.549988,673.609985,673.609985,388000000,14.19,6.786,1191.150024,5720.379883,346.940002
7/3/1996,673.609985,673.640015,670.210022,672.400024,672.400024,336260000,14.21,6.755,1181.599976,5703.02002,344.799988
7/5/1996,672.400024,672.400024,657.409973,657.440002,657.440002,181470000,16.09,7.047,1158.349976,5588.140137,339.779999
7/8/1996,657.440002,657.650024,651.130005,652.539978,652.539978,367560000,16.42,7.047,1148.819946,5550.830078,336.679993
7/9/1996,652.539978,656.599976,652.539978,654.75,654.75,400170000,15.49,7.002,1153.589966,5581.859863,336.440002
7/10/1996,654.75,656.27002,648.390015,656.059998,656.059998,421350000,15.51,6.93,1141.189941,5603.649902,332.709991
